,year,state,county,candidate,party,candidatevotes
45462,2016,Mississippi,Quitman,Other,,52.0
45463,2016,Mississippi,Rankin,Hillary Clinton,DEM,14110.0
45464,2016,Mississippi,Rankin,Donald Trump,REP,47178.0
45465,2016,Mississippi,Rankin,Other,,1480.0
45466,2016,Mississippi,Scott,Hillary Clinton,DEM,4268.0
45467,2016,Mississippi,Scott,Donald Trump,REP,6122.0
45468,2016,Mississippi,Scott,Other,,132.0
45469,2016,Mississippi,Sharkey,Hillary Clinton,DEM,1479.0
45470,2016,Mississippi,Sharkey,Donald Trump,REP,692.0
45471,2016,Mississippi,Sharkey,Other,,19.0
45472,2016,Mississippi,Simpson,Hillary Clinton,DEM,3874.0
45473,2016,Mississippi,Simpson,Donald Trump,REP,7393.0
45474,2016,Mississippi,Simpson,Other,,152.0
45475,2016,Mississippi,Smith,Hillary Clinton,DEM,1617.0
45476,2016,Mississippi,Smith,Donald Trump,REP,5928.0
45477,2016,Mississippi,Smith,Other,,82.0
45478,2016,Mississippi,Stone,Hillary Clinton,DEM,1573.0
45479,2016,Mississippi,Stone,Donald Trump,REP,5306.0
45480,2016,Mississippi,Stone,Other,,166.0
45481,2016,Mississippi,Sunflower,Hillary Clinton,DEM,6725.0
45482,2016,Mississippi,Sunflower,Donald Trump,REP,2794.0
45483,2016,Mississippi,Sunflower,Other,,79.0
45484,2016,Mississippi,Tallahatchie,Hillary Clinton,DEM,3337.0
45485,2016,Mississippi,Tallahatchie,Donald Trump,REP,2462.0
45486,2016,Mississippi,Tallahatchie,Other,,71.0
45487,2016,Mississippi,Tate,Hillary Clinton,DEM,3926.0
45488,2016,Mississippi,Tate,Donald Trump,REP,7495.0
45489,2016,Mississippi,Tate,Other,,206.0
45490,2016,Mississippi,Tippah,Hillary Clinton,DEM,1842.0
45491,2016,Mississippi,Tippah,Donald Trump,REP,7240.0
45492,2016,Mississippi,Tippah,Other,,153.0
45493,2016,Mississippi,Tishomingo,Hillary Clinton,DEM,999.0
45494,2016,Mississippi,Tishomingo,Donald Trump,REP,7166.0
45495,2016,Mississippi,Tishomingo,Other,,206.0
45496,2016,Mississippi,Tunica,Hillary Clinton,DEM,2667.0
45497,2016,Mississippi,Tunica,Donald Trump,REP,853.0
45498,2016,Mississippi,Tunica,Other,,47.0
45499,2016,Mississippi,Union,Hillary Clinton,DEM,2012.0
45500,2016,Mississippi,Union,Donald Trump,REP,9235.0
45501,2016,Mississippi,Union,Other,,249.0
45502,2016,Mississippi,Walthall,Hillary Clinton,DEM,2790.0
45503,2016,Mississippi,Walthall,Donald Trump,REP,4056.0
45504,2016,Mississippi,Walthall,Other,,73.0
45505,2016,Mississippi,Warren,Hillary Clinton,DEM,9284.0
45506,2016,Mississippi,Warren,Donald Trump,REP,9767.0
45507,2016,Mississippi,Warren,Other,,365.0
45508,2016,Mississippi,Washington,Hillary Clinton,DEM,11380.0
45509,2016,Mississippi,Washington,Donald Trump,REP,5244.0
45510,2016,Mississippi,Washington,Other,,201.0
45511,2016,Mississippi,Wayne,Hillary Clinton,DEM,3524.0
45512,2016,Mississippi,Wayne,Donald Trump,REP,5990.0
45513,2016,Mississippi,Wayne,Other,,85.0
45514,2016,Mississippi,Webster,Hillary Clinton,DEM,1019.0
45515,2016,Mississippi,Webster,Donald Trump,REP,3976.0
45516,2016,Mississippi,Webster,Other,,74.0
45517,2016,Mississippi,Wilkinson,Hillary Clinton,DEM,2857.0
45518,2016,Mississippi,Wilkinson,Donald Trump,REP,1318.0
45519,2016,Mississippi,Wilkinson,Other,,43.0
45520,2016,Mississippi,Winston,Hillary Clinton,DEM,3850.0
45521,2016,Mississippi,Winston,Donald Trump,REP,4910.0
45522,2016,Mississippi,Winston,Other,,121.0
45523,2016,Mississippi,Yalobusha,Hillary Clinton,DEM,2582.0
45524,2016,Mississippi,Yalobusha,Donald Trump,REP,3376.0
45525,2016,Mississippi,Yalobusha,Other,,119.0
45526,2016,Mississippi,Yazoo,Hillary Clinton,DEM,5369.0
45527,2016,Mississippi,Yazoo,Donald Trump,REP,4598.0
45528,2016,Mississippi,Yazoo,Other,,103.0
45529,2016,Missouri,Adair,Hillary Clinton,DEM,3500.0
45530,2016,Missouri,Adair,Donald Trump,REP,6030.0
45531,2016,Missouri,Adair,Other,,696.0
45532,2016,Missouri,Andrew,Hillary Clinton,DEM,2045.0
45533,2016,Missouri,Andrew,Donald Trump,REP,6665.0
45534,2016,Missouri,Andrew,Other,,430.0
45535,2016,Missouri,Atchison,Hillary Clinton,DEM,541.0
45536,2016,Missouri,Atchison,Donald Trump,REP,2060.0
45537,2016,Missouri,Atchison,Other,,123.0
45538,2016,Missouri,Audrain,Hillary Clinton,DEM,2570.0
45539,2016,Missouri,Audrain,Donald Trump,REP,6981.0
45540,2016,Missouri,Audrain,Other,,510.0
45541,2016,Missouri,Barry,Hillary Clinton,DEM,2710.0
45542,2016,Missouri,Barry,Donald Trump,REP,11428.0
45543,2016,Missouri,Barry,Other,,467.0
45544,2016,Missouri,Barton,Hillary Clinton,DEM,795.0
45545,2016,Missouri,Barton,Donald Trump,REP,4959.0
45546,2016,Missouri,Barton,Other,,185.0
45547,2016,Missouri,Bates,Hillary Clinton,DEM,1618.0
45548,2016,Missouri,Bates,Donald Trump,REP,6001.0
45549,2016,Missouri,Bates,Other,,404.0
45550,2016,Missouri,Benton,Hillary Clinton,DEM,2025.0
45551,2016,Missouri,Benton,Donald Trump,REP,7213.0
45552,2016,Missouri,Benton,Other,,74.0
45553,2016,Missouri,Bollinger,Hillary Clinton,DEM,705.0
45554,2016,Missouri,Bollinger,Donald Trump,REP,4827.0
45555,2016,Missouri,Bollinger,Other,,144.0
45556,2016,Missouri,Boone,Hillary Clinton,DEM,41125.0
45557,2016,Missouri,Boone,Donald Trump,REP,36200.0
45558,2016,Missouri,Boone,Other,,6543.0
45559,2016,Missouri,Buchanan,Hillary Clinton,DEM,12013.0
45560,2016,Missouri,Buchanan,Donald Trump,REP,21320.0
45561,2016,Missouri,Buchanan,Other,,2326.0
45562,2016,Missouri,Butler,Hillary Clinton,DEM,3036.0
45563,2016,Missouri,Butler,Donald Trump,REP,13650.0
45564,2016,Missouri,Butler,Other,,573.0
45565,2016,Missouri,Caldwell,Hillary Clinton,DEM,838.0
45566,2016,Missouri,Caldwell,Donald Trump,REP,3232.0
45567,2016,Missouri,Caldwell,Other,,242.0
45568,2016,Missouri,Callaway,Hillary Clinton,DEM,4989.0
45569,2016,Missouri,Callaway,Donald Trump,REP,13057.0
45570,2016,Missouri,Callaway,Other,,1147.0
45571,2016,Missouri,Camden,Hillary Clinton,DEM,4768.0
45572,2016,Missouri,Camden,Donald Trump,REP,16944.0
45573,2016,Missouri,Camden,Other,,802.0
45574,2016,Missouri,Cape Girardeau,Hillary Clinton,DEM,8492.0
45575,2016,Missouri,Cape Girardeau,Donald Trump,REP,27017.0
45576,2016,Missouri,Cape Girardeau,Other,,1529.0
45577,2016,Missouri,Carroll,Hillary Clinton,DEM,745.0
45578,2016,Missouri,Carroll,Donald Trump,REP,3480.0
45579,2016,Missouri,Carroll,Other,,136.0
45580,2016,Missouri,Carter,Hillary Clinton,DEM,436.0
45581,2016,Missouri,Carter,Donald Trump,REP,2324.0
45582,2016,Missouri,Carter,Other,,84.0
45583,2016,Missouri,Cass,Hillary Clinton,DEM,14846.0
45584,2016,Missouri,Cass,Donald Trump,REP,33098.0
45585,2016,Missouri,Cass,Other,,3046.0
45586,2016,Missouri,Cedar,Hillary Clinton,DEM,1011.0
45587,2016,Missouri,Cedar,Donald Trump,REP,5021.0
45588,2016,Missouri,Cedar,Other,,256.0
45589,2016,Missouri,Chariton,Hillary Clinton,DEM,888.0
45590,2016,Missouri,Chariton,Donald Trump,REP,2950.0
45591,2016,Missouri,Chariton,Other,,131.0
45592,2016,Missouri,Christian,Hillary Clinton,DEM,8508.0
45593,2016,Missouri,Christian,Donald Trump,REP,30946.0
45594,2016,Missouri,Christian,Other,,2077.0
45595,2016,Missouri,Clark,Hillary Clinton,DEM,724.0
45596,2016,Missouri,Clark,Donald Trump,REP,2458.0
45597,2016,Missouri,Clark,Other,,33.0
45598,2016,Missouri,Clay,Hillary Clinton,DEM,45304.0
45599,2016,Missouri,Clay,Donald Trump,REP,57476.0
45600,2016,Missouri,Clay,Other,,7396.0
45601,2016,Missouri,Clinton,Hillary Clinton,DEM,2572.0
45602,2016,Missouri,Clinton,Donald Trump,REP,7067.0
45603,2016,Missouri,Clinton,Other,,569.0
45604,2016,Missouri,Cole,Hillary Clinton,DEM,10913.0
45605,2016,Missouri,Cole,Donald Trump,REP,24616.0
45606,2016,Missouri,Cole,Other,,1845.0
45607,2016,Missouri,Cooper,Hillary Clinton,DEM,1932.0
45608,2016,Missouri,Cooper,Donald Trump,REP,5624.0
45609,2016,Missouri,Cooper,Other,,430.0
45610,2016,Missouri,Crawford,Hillary Clinton,DEM,1824.0
45611,2016,Missouri,Crawford,Donald Trump,REP,7724.0
45612,2016,Missouri,Crawford,Other,,148.0
45613,2016,Missouri,Dade,Hillary Clinton,DEM,637.0
45614,2016,Missouri,Dade,Donald Trump,REP,3184.0
45615,2016,Missouri,Dade,Other,,130.0
45616,2016,Missouri,Dallas,Hillary Clinton,DEM,1272.0
45617,2016,Missouri,Dallas,Donald Trump,REP,5895.0
45618,2016,Missouri,Dallas,Other,,286.0
45619,2016,Missouri,Daviess,Hillary Clinton,DEM,730.0
45620,2016,Missouri,Daviess,Donald Trump,REP,2767.0
45621,2016,Missouri,Daviess,Other,,96.0
45622,2016,Missouri,DeKalb,Hillary Clinton,DEM,824.0
45623,2016,Missouri,DeKalb,Donald Trump,REP,3540.0
45624,2016,Missouri,DeKalb,Other,,230.0
45625,2016,Missouri,Dent,Hillary Clinton,DEM,978.0
45626,2016,Missouri,Dent,Donald Trump,REP,5600.0
45627,2016,Missouri,Dent,Other,,213.0
45628,2016,Missouri,Douglas,Hillary Clinton,DEM,984.0
45629,2016,Missouri,Douglas,Donald Trump,REP,5486.0
45630,2016,Missouri,Douglas,Other,,196.0
45631,2016,Missouri,Dunklin,Hillary Clinton,DEM,2360.0
45632,2016,Missouri,Dunklin,Donald Trump,REP,8026.0
45633,2016,Missouri,Dunklin,Other,,192.0
45634,2016,Missouri,Franklin,Hillary Clinton,DEM,12341.0
45635,2016,Missouri,Franklin,Donald Trump,REP,35430.0
45636,2016,Missouri,Franklin,Other,,2342.0
45637,2016,Missouri,Gasconade,Hillary Clinton,DEM,1520.0
45638,2016,Missouri,Gasconade,Donald Trump,REP,5670.0
45639,2016,Missouri,Gasconade,Other,,255.0
45640,2016,Missouri,Gentry,Hillary Clinton,DEM,605.0
45641,2016,Missouri,Gentry,Donald Trump,REP,2304.0
45642,2016,Missouri,Gentry,Other,,134.0
45643,2016,Missouri,Greene,Hillary Clinton,DEM,42728.0
45644,2016,Missouri,Greene,Donald Trump,REP,78035.0
45645,2016,Missouri,Greene,Other,,8468.0
45646,2016,Missouri,Grundy,Hillary Clinton,DEM,780.0
45647,2016,Missouri,Grundy,Donald Trump,REP,3462.0
45648,2016,Missouri,Grundy,Other,,68.0
45649,2016,Missouri,Harrison,Hillary Clinton,DEM,574.0
45650,2016,Missouri,Harrison,Donald Trump,REP,2965.0
45651,2016,Missouri,Harrison,Other,,150.0
45652,2016,Missouri,Henry,Hillary Clinton,DEM,2357.0
45653,2016,Missouri,Henry,Donald Trump,REP,7075.0
45654,2016,Missouri,Henry,Other,,434.0
45655,2016,Missouri,Hickory,Hillary Clinton,DEM,1016.0
45656,2016,Missouri,Hickory,Donald Trump,REP,3542.0
45657,2016,Missouri,Hickory,Other,,166.0
45658,2016,Missouri,Holt,Hillary Clinton,DEM,347.0
45659,2016,Missouri,Holt,Donald Trump,REP,1926.0
45660,2016,Missouri,Holt,Other,,82.0
45661,2016,Missouri,Howard,Hillary Clinton,DEM,1283.0
45662,2016,Missouri,Howard,Donald Trump,REP,3277.0
45663,2016,Missouri,Howard,Other,,308.0
45664,2016,Missouri,Howell,Hillary Clinton,DEM,2881.0
45665,2016,Missouri,Howell,Donald Trump,REP,13893.0
45666,2016,Missouri,Howell,Other,,681.0
45667,2016,Missouri,Iron,Hillary Clinton,DEM,933.0
45668,2016,Missouri,Iron,Donald Trump,REP,3173.0
45669,2016,Missouri,Iron,Other,,163.0
45670,2016,Missouri,Jackson,Hillary Clinton,DEM,71237.0
45671,2016,Missouri,Jackson,Donald Trump,REP,91557.0
45672,2016,Missouri,Jackson,Other,,10481.0
45673,2016,Missouri,Jasper,Hillary Clinton,DEM,10572.0
45674,2016,Missouri,Jasper,Donald Trump,REP,35070.0
45675,2016,Missouri,Jasper,Other,,2684.0
45676,2016,Missouri,Jefferson,Hillary Clinton,DEM,31568.0
45677,2016,Missouri,Jefferson,Donald Trump,REP,69036.0
45678,2016,Missouri,Jefferson,Other,,5634.0
45679,2016,Missouri,Johnson,Hillary Clinton,DEM,5930.0
45680,2016,Missouri,Johnson,Donald Trump,REP,13719.0
45681,2016,Missouri,Johnson,Other,,1483.0
45682,2016,Missouri,Knox,Hillary Clinton,DEM,379.0
45683,2016,Missouri,Knox,Donald Trump,REP,1416.0
45684,2016,Missouri,Knox,Other,,75.0
45685,2016,Missouri,Laclede,Hillary Clinton,DEM,2553.0
45686,2016,Missouri,Laclede,Donald Trump,REP,12881.0
45687,2016,Missouri,Laclede,Other,,617.0
45688,2016,Missouri,Lafayette,Hillary Clinton,DEM,4053.0
45689,2016,Missouri,Lafayette,Donald Trump,REP,10988.0
45690,2016,Missouri,Lafayette,Other,,835.0
45691,2016,Missouri,Lawrence,Hillary Clinton,DEM,2901.0
45692,2016,Missouri,Lawrence,Donald Trump,REP,13089.0
45693,2016,Missouri,Lawrence,Other,,725.0
45694,2016,Missouri,Lewis,Hillary Clinton,DEM,934.0
45695,2016,Missouri,Lewis,Donald Trump,REP,3344.0
45696,2016,Missouri,Lewis,Other,,178.0
45697,2016,Missouri,Lincoln,Hillary Clinton,DEM,5575.0
45698,2016,Missouri,Lincoln,Donald Trump,REP,18159.0
45699,2016,Missouri,Lincoln,Other,,1228.0
45700,2016,Missouri,Linn,Hillary Clinton,DEM,1240.0
45701,2016,Missouri,Linn,Donald Trump,REP,4088.0
45702,2016,Missouri,Linn,Other,,259.0
45703,2016,Missouri,Livingston,Hillary Clinton,DEM,1265.0
45704,2016,Missouri,Livingston,Donald Trump,REP,4879.0
45705,2016,Missouri,Livingston,Other,,277.0
45706,2016,Missouri,McDonald,Hillary Clinton,DEM,1329.0
45707,2016,Missouri,McDonald,Donald Trump,REP,6599.0
45708,2016,Missouri,McDonald,Other,,314.0
45709,2016,Missouri,Macon,Hillary Clinton,DEM,1548.0
45710,2016,Missouri,Macon,Donald Trump,REP,5798.0
45711,2016,Missouri,Macon,Other,,275.0
45712,2016,Missouri,Madison,Hillary Clinton,DEM,1005.0
45713,2016,Missouri,Madison,Donald Trump,REP,4102.0
45714,2016,Missouri,Madison,Other,,214.0
45715,2016,Missouri,Maries,Hillary Clinton,DEM,794.0
45716,2016,Missouri,Maries,Donald Trump,REP,3561.0
45717,2016,Missouri,Maries,Other,,145.0
45718,2016,Missouri,Marion,Hillary Clinton,DEM,2994.0
45719,2016,Missouri,Marion,Donald Trump,REP,9419.0
45720,2016,Missouri,Marion,Other,,525.0
45721,2016,Missouri,Mercer,Hillary Clinton,DEM,216.0
45722,2016,Missouri,Mercer,Donald Trump,REP,1486.0
45723,2016,Missouri,Mercer,Other,,43.0
45724,2016,Missouri,Miller,Hillary Clinton,DEM,1750.0
45725,2016,Missouri,Miller,Donald Trump,REP,9285.0
45726,2016,Missouri,Miller,Other,,381.0
45727,2016,Missouri,Mississippi,Hillary Clinton,DEM,1458.0
45728,2016,Missouri,Mississippi,Donald Trump,REP,3600.0
45729,2016,Missouri,Mississippi,Other,,111.0
45730,2016,Missouri,Moniteau,Hillary Clinton,DEM,1237.0
45731,2016,Missouri,Moniteau,Donald Trump,REP,5347.0
45732,2016,Missouri,Moniteau,Other,,246.0
45733,2016,Missouri,Monroe,Hillary Clinton,DEM,853.0
45734,2016,Missouri,Monroe,Donald Trump,REP,3159.0
45735,2016,Missouri,Monroe,Other,,144.0
45736,2016,Missouri,Montgomery,Hillary Clinton,DEM,1119.0
45737,2016,Missouri,Montgomery,Donald Trump,REP,4127.0
45738,2016,Missouri,Montgomery,Other,,183.0
45739,2016,Missouri,Morgan,Hillary Clinton,DEM,1768.0
45740,2016,Missouri,Morgan,Donald Trump,REP,6760.0
45741,2016,Missouri,Morgan,Other,,293.0
45742,2016,Missouri,New Madrid,Hillary Clinton,DEM,1933.0
45743,2016,Missouri,New Madrid,Donald Trump,REP,5270.0
45744,2016,Missouri,New Madrid,Other,,154.0
45745,2016,Missouri,Newton,Hillary Clinton,DEM,4990.0
45746,2016,Missouri,Newton,Donald Trump,REP,20553.0
45747,2016,Missouri,Newton,Other,,1063.0
45748,2016,Missouri,Nodaway,Hillary Clinton,DEM,2529.0
45749,2016,Missouri,Nodaway,Donald Trump,REP,6380.0
45750,2016,Missouri,Nodaway,Other,,549.0
45751,2016,Missouri,Oregon,Hillary Clinton,DEM,865.0
45752,2016,Missouri,Oregon,Donald Trump,REP,3671.0
45753,2016,Missouri,Oregon,Other,,132.0
45754,2016,Missouri,Osage,Hillary Clinton,DEM,998.0
45755,2016,Missouri,Osage,Donald Trump,REP,5856.0
45756,2016,Missouri,Osage,Other,,236.0
45757,2016,Missouri,Ozark,Hillary Clinton,DEM,724.0
45758,2016,Missouri,Ozark,Donald Trump,REP,3639.0
45759,2016,Missouri,Ozark,Other,,142.0
45760,2016,Missouri,Pemiscot,Hillary Clinton,DEM,1947.0
45761,2016,Missouri,Pemiscot,Donald Trump,REP,3964.0
45762,2016,Missouri,Pemiscot,Other,,116.0
45763,2016,Missouri,Perry,Hillary Clinton,DEM,1520.0
45764,2016,Missouri,Perry,Donald Trump,REP,6908.0
45765,2016,Missouri,Perry,Other,,312.0
45766,2016,Missouri,Pettis,Hillary Clinton,DEM,4324.0
45767,2016,Missouri,Pettis,Donald Trump,REP,12810.0
45768,2016,Missouri,Pettis,Other,,977.0
45769,2016,Missouri,Phelps,Hillary Clinton,DEM,4766.0
45770,2016,Missouri,Phelps,Donald Trump,REP,12709.0
45771,2016,Missouri,Phelps,Other,,1078.0
45772,2016,Missouri,Pike,Hillary Clinton,DEM,1806.0
45773,2016,Missouri,Pike,Donald Trump,REP,5274.0
45774,2016,Missouri,Pike,Other,,302.0
45775,2016,Missouri,Platte,Hillary Clinton,DEM,20057.0
45776,2016,Missouri,Platte,Donald Trump,REP,25933.0
45777,2016,Missouri,Platte,Other,,2895.0
45778,2016,Missouri,Polk,Hillary Clinton,DEM,2631.0
45779,2016,Missouri,Polk,Donald Trump,REP,10438.0
45780,2016,Missouri,Polk,Other,,694.0
45781,2016,Missouri,Pulaski,Hillary Clinton,DEM,2922.0
45782,2016,Missouri,Pulaski,Donald Trump,REP,9876.0
45783,2016,Missouri,Pulaski,Other,,690.0
45784,2016,Missouri,Putnam,Hillary Clinton,DEM,353.0
45785,2016,Missouri,Putnam,Donald Trump,REP,1936.0
45786,2016,Missouri,Putnam,Other,,57.0
45787,2016,Missouri,Ralls,Hillary Clinton,DEM,1138.0
45788,2016,Missouri,Ralls,Donald Trump,REP,3969.0
45789,2016,Missouri,Ralls,Other,,159.0
45790,2016,Missouri,Randolph,Hillary Clinton,DEM,2283.0
45791,2016,Missouri,Randolph,Donald Trump,REP,7529.0
45792,2016,Missouri,Randolph,Other,,497.0
45793,2016,Missouri,Ray,Hillary Clinton,DEM,3090.0
45794,2016,Missouri,Ray,Donald Trump,REP,7104.0
45795,2016,Missouri,Ray,Other,,675.0
45796,2016,Missouri,Reynolds,Hillary Clinton,DEM,540.0
45797,2016,Missouri,Reynolds,Donald Trump,REP,2406.0
45798,2016,Missouri,Reynolds,Other,,92.0
45799,2016,Missouri,Ripley,Hillary Clinton,DEM,830.0
45800,2016,Missouri,Ripley,Donald Trump,REP,4522.0
45801,2016,Missouri,Ripley,Other,,172.0
45802,2016,Missouri,St. Charles,Hillary Clinton,DEM,68626.0
45803,2016,Missouri,St. Charles,Donald Trump,REP,121650.0
45804,2016,Missouri,St. Charles,Other,,10729.0
45805,2016,Missouri,St. Clair,Hillary Clinton,DEM,936.0
45806,2016,Missouri,St. Clair,Donald Trump,REP,3501.0
45807,2016,Missouri,St. Clair,Other,,193.0
45808,2016,Missouri,Ste. Genevieve,Hillary Clinton,DEM,2542.0
45809,2016,Missouri,Ste. Genevieve,Donald Trump,REP,5496.0
45810,2016,Missouri,Ste. Genevieve,Other,,431.0
45811,2016,Missouri,St. Francois,Hillary Clinton,DEM,6250.0
45812,2016,Missouri,St. Francois,Donald Trump,REP,17468.0
45813,2016,Missouri,St. Francois,Other,,1010.0
45814,2016,Missouri,St. Louis County,Hillary Clinton,DEM,286704.0
45815,2016,Missouri,St. Louis County,Donald Trump,REP,202434.0
45816,2016,Missouri,St. Louis County,Other,,25720.0
45817,2016,Missouri,Saline,Hillary Clinton,DEM,2789.0
45818,2016,Missouri,Saline,Donald Trump,REP,5977.0
45819,2016,Missouri,Saline,Other,,508.0
45820,2016,Missouri,Schuyler,Hillary Clinton,DEM,354.0
45821,2016,Missouri,Schuyler,Donald Trump,REP,1505.0
45822,2016,Missouri,Schuyler,Other,,77.0
45823,2016,Missouri,Scotland,Hillary Clinton,DEM,365.0
45824,2016,Missouri,Scotland,Donald Trump,REP,1525.0
45825,2016,Missouri,Scotland,Other,,78.0
45826,2016,Missouri,Scott,Hillary Clinton,DEM,3575.0
45827,2016,Missouri,Scott,Donald Trump,REP,13168.0
45828,2016,Missouri,Scott,Other,,513.0
45829,2016,Missouri,Shannon,Hillary Clinton,DEM,776.0
45830,2016,Missouri,Shannon,Donald Trump,REP,2966.0
45831,2016,Missouri,Shannon,Other,,162.0
45832,2016,Missouri,Shelby,Hillary Clinton,DEM,606.0
45833,2016,Missouri,Shelby,Donald Trump,REP,2524.0
45834,2016,Missouri,Shelby,Other,,125.0
45835,2016,Missouri,Stoddard,Hillary Clinton,DEM,1876.0
45836,2016,Missouri,Stoddard,Donald Trump,REP,11079.0
45837,2016,Missouri,Stoddard,Other,,336.0
45838,2016,Missouri,Stone,Hillary Clinton,DEM,2887.0
45839,2016,Missouri,Stone,Donald Trump,REP,13158.0
45840,2016,Missouri,Stone,Other,,522.0
45841,2016,Missouri,Sullivan,Hillary Clinton,DEM,526.0
45842,2016,Missouri,Sullivan,Donald Trump,REP,1884.0
45843,2016,Missouri,Sullivan,Other,,76.0
45844,2016,Missouri,Taney,Hillary Clinton,DEM,4373.0
45845,2016,Missouri,Taney,Donald Trump,REP,18276.0
45846,2016,Missouri,Taney,Other,,866.0
45847,2016,Missouri,Texas,Hillary Clinton,DEM,1728.0
45848,2016,Missouri,Texas,Donald Trump,REP,8875.0
45849,2016,Missouri,Texas,Other,,353.0
45850,2016,Missouri,Vernon,Hillary Clinton,DEM,1707.0
45851,2016,Missouri,Vernon,Donald Trump,REP,6533.0
45852,2016,Missouri,Vernon,Other,,359.0
45853,2016,Missouri,Warren,Hillary Clinton,DEM,3915.0
45854,2016,Missouri,Warren,Donald Trump,REP,11111.0
45855,2016,Missouri,Warren,Other,,758.0
45856,2016,Missouri,Washington,Hillary Clinton,DEM,1926.0
45857,2016,Missouri,Washington,Donald Trump,REP,7048.0
45858,2016,Missouri,Washington,Other,,308.0
45859,2016,Missouri,Wayne,Hillary Clinton,DEM,948.0
45860,2016,Missouri,Wayne,Donald Trump,REP,4658.0
45861,2016,Missouri,Wayne,Other,,49.0
45862,2016,Missouri,Webster,Hillary Clinton,DEM,3177.0
45863,2016,Missouri,Webster,Donald Trump,REP,12840.0
45864,2016,Missouri,Webster,Other,,726.0
45865,2016,Missouri,Worth,Hillary Clinton,DEM,195.0
45866,2016,Missouri,Worth,Donald Trump,REP,808.0
45867,2016,Missouri,Worth,Other,,43.0
45868,2016,Missouri,Wright,Hillary Clinton,DEM,1170.0
45869,2016,Missouri,Wright,Donald Trump,REP,6707.0
45870,2016,Missouri,Wright,Other,,242.0
45871,2016,Missouri,St. Louis City,Hillary Clinton,DEM,104235.0
45872,2016,Missouri,St. Louis City,Donald Trump,REP,20832.0
45873,2016,Missouri,St. Louis City,Other,,6124.0
45874,2016,Montana,Beaverhead,Hillary Clinton,DEM,1143.0
45875,2016,Montana,Beaverhead,Donald Trump,REP,3353.0
45876,2016,Montana,Beaverhead,Other,,353.0
45877,2016,Montana,Big Horn,Hillary Clinton,DEM,2094.0
45878,2016,Montana,Big Horn,Donald Trump,REP,1853.0
45879,2016,Montana,Big Horn,Other,,290.0
45880,2016,Montana,Blaine,Hillary Clinton,DEM,1202.0
45881,2016,Montana,Blaine,Donald Trump,REP,1268.0
45882,2016,Montana,Blaine,Other,,214.0
45883,2016,Montana,Broadwater,Hillary Clinton,DEM,573.0
45884,2016,Montana,Broadwater,Donald Trump,REP,2348.0
45885,2016,Montana,Broadwater,Other,,212.0
45886,2016,Montana,Carbon,Hillary Clinton,DEM,1828.0
45887,2016,Montana,Carbon,Donald Trump,REP,3748.0
45888,2016,Montana,Carbon,Other,,415.0
45889,2016,Montana,Carter,Hillary Clinton,DEM,70.0
45890,2016,Montana,Carter,Donald Trump,REP,678.0
45891,2016,Montana,Carter,Other,,38.0
45892,2016,Montana,Cascade,Hillary Clinton,DEM,12175.0
45893,2016,Montana,Cascade,Donald Trump,REP,19632.0
45894,2016,Montana,Cascade,Other,,2764.0
45895,2016,Montana,Chouteau,Hillary Clinton,DEM,732.0
45896,2016,Montana,Chouteau,Donald Trump,REP,1679.0
45897,2016,Montana,Chouteau,Other,,192.0
45898,2016,Montana,Custer,Hillary Clinton,DEM,1176.0
45899,2016,Montana,Custer,Donald Trump,REP,3657.0
45900,2016,Montana,Custer,Other,,352.0
45901,2016,Montana,Daniels,Hillary Clinton,DEM,168.0
45902,2016,Montana,Daniels,Donald Trump,REP,730.0
