year,candidate_ID,candidate_votes,total_votes,county_state_ID
2016,c2,23328.0,61429,2066
2016,c1,35205.0,61429,2066
2016,c2,26715.0,99121,2067
2016,c1,67518.0,99121,2067
2016,c2,4066.0,18675,2068
2016,c1,13838.0,18675,2068
2016,c2,12432.0,46201,2069
2016,c1,31676.0,46201,2069
2016,c2,4013.0,15552,2070
2016,c1,10785.0,15552,2070
2016,c2,4625.0,19237,2071
2016,c1,13611.0,19237,2071
2016,c2,398271.0,603822,2072
2016,c1,184211.0,603822,2072
2016,c2,4470.0,25484,2073
2016,c1,20012.0,25484,2073
2016,c2,5368.0,18192,2074
2016,c1,11688.0,18192,2074
2016,c2,40872.0,103860,2075
2016,c1,57568.0,103860,2075
2016,c2,16057.0,37578,2076
2016,c1,19648.0,37578,2076
2016,c2,24881.0,72913,2077
2016,c1,44314.0,72913,2077
2016,c2,2739.0,11162,2078
2016,c1,7995.0,11162,2078
2016,c2,351198.0,581140,2079
2016,c1,199331.0,581140,2079
2016,c2,6069.0,21225,2080
2016,c1,13709.0,21225,2080
2016,c2,2628.0,12931,2081
2016,c1,9822.0,12931,2081
2016,c2,17569.0,49941,2082
2016,c1,30227.0,49941,2082
2016,c2,28943.0,81858,2083
2016,c1,48540.0,81858,2083
2016,c2,4359.0,16557,2084
2016,c1,11445.0,16557,2084
2016,c2,215719.0,409109,2085
2016,c1,173665.0,409109,2085
2016,c2,9609.0,36023,2086
2016,c1,24183.0,36023,2086
2016,c2,2920.0,12294,2087
2016,c1,8717.0,12294,2087
2016,c2,1688.0,7079,2088
2016,c1,5098.0,7079,2088
2016,c2,3756.0,13932,2089
2016,c1,9301.0,13932,2089
2016,c2,3773.0,18501,2090
2016,c1,14020.0,18501,2090
2016,c2,3775.0,12838,2091
2016,c1,8497.0,12838,2091
2016,c2,1788.0,11054,2092
2016,c1,8720.0,11054,2092
2016,c2,7192.0,24834,2093
2016,c1,16226.0,24834,2093
2016,c2,3226.0,13693,2094
2016,c1,9949.0,13693,2094
2016,c2,9675.0,32201,2095
2016,c1,21117.0,32201,2095
2016,c2,8171.0,28687,2096
2016,c1,19131.0,28687,2096
2016,c2,46397.0,116246,2097
2016,c1,64255.0,116246,2097
2016,c2,6974.0,26607,2098
2016,c1,18689.0,26607,2098
2016,c2,27376.0,82761,2099
2016,c1,51241.0,82761,2099
2016,c2,4647.0,21571,2100
2016,c1,15957.0,21571,2100
2016,c2,66949.0,140562,2101
2016,c1,66818.0,140562,2101
2016,c2,110833.0,197556,2102
2016,c1,75698.0,197556,2102
2016,c2,4779.0,17290,2103
2016,c1,11631.0,17290,2103
2016,c2,57381.0,115072,2104
2016,c1,53616.0,115072,2104
2016,c2,7928.0,26322,2105
2016,c1,16961.0,26322,2105
2016,c2,32182.0,91373,2106
2016,c1,54810.0,91373,2106
2016,c2,2260.0,9985,2107
2016,c1,7309.0,9985,2107
2016,c2,3384.0,21726,2108
2016,c1,17506.0,21726,2108
2016,c2,13120.0,52734,2109
2016,c1,37079.0,52734,2109
2016,c2,1662.0,6795,2110
2016,c1,4868.0,6795,2110
2016,c2,122016.0,258301,2111
2016,c1,123909.0,258301,2111
2016,c2,1736.0,6443,2112
2016,c1,4431.0,6443,2112
2016,c2,3761.0,16548,2113
2016,c1,11948.0,16548,2113
2016,c2,11123.0,36991,2114
2016,c1,24056.0,36991,2114
2016,c2,1221.0,6013,2115
2016,c1,4549.0,6013,2115
2016,c2,8285.0,22218,2116
2016,c1,12653.0,22218,2116
2016,c2,2093.0,9047,2117
2016,c1,6500.0,9047,2117
2016,c2,4138.0,14995,2118
2016,c1,10228.0,14995,2118
2016,c2,6529.0,24745,2119
2016,c1,17076.0,24745,2119
2016,c2,3539.0,11879,2120
2016,c1,7902.0,11879,2120
2016,c2,32397.0,76139,2121
2016,c1,39971.0,76139,2121
2016,c2,4325.0,20565,2122
2016,c1,15446.0,20565,2122
2016,c2,2922.0,18767,2123
2016,c1,14961.0,18767,2123
2016,c2,16085.0,55214,2124
2016,c1,36590.0,55214,2124
2016,c2,10356.0,30380,2125
2016,c1,18652.0,30380,2125
2016,c2,9929.0,28044,2126
2016,c1,16316.0,28044,2126
2016,c2,9132.0,30784,2127
2016,c1,20550.0,30784,2127
2016,c2,7404.0,23987,2128
2016,c1,14825.0,23987,2128
2016,c2,4243.0,23740,2129
2016,c1,18590.0,23740,2129
2016,c2,68146.0,175239,2130
2016,c1,98388.0,175239,2130
2016,c2,134256.0,257979,2131
2016,c1,112026.0,257979,2131
2016,c2,43014.0,96029,2132
2016,c1,49024.0,96029,2132
2016,c2,12188.0,41289,2133
2016,c1,26918.0,41289,2133
2016,c2,7718.0,27429,2134
2016,c1,18096.0,27429,2134
2016,c2,2697.0,13770,2135
2016,c1,10469.0,13770,2135
2016,c2,1351.0,5502,2136
2016,c1,3883.0,5502,2136
2016,c2,33730.0,117267,2137
2016,c1,77643.0,117267,2137
2016,c2,8026.0,29840,2138
2016,c1,20514.0,29840,2138
2016,c2,15031.0,49853,2139
2016,c1,32270.0,49853,2139
2016,c2,4358.0,17308,2140
2016,c1,11939.0,17308,2140
2016,c2,27318.0,64341,2141
2016,c1,32498.0,64341,2141
2016,c2,2515.0,10592,2142
2016,c1,7468.0,10592,2142
2016,c2,1382.0,6513,2143
2016,c1,4787.0,6513,2143
2016,c2,216.0,2258,2144
2016,c1,1933.0,2258,2144
2016,c2,795.0,5018,2145
2016,c1,4084.0,5018,2145
2016,c2,176.0,2243,2146
2016,c1,1993.0,2243,2146
2016,c2,960.0,7552,2147
2016,c1,6308.0,7552,2147
2016,c2,711.0,3793,2148
2016,c1,2884.0,3793,2148
2016,c2,2804.0,13818,2149
2016,c1,10478.0,13818,2149
2016,c2,2420.0,9348,2150
2016,c1,6482.0,9348,2150
2016,c2,11674.0,55278,2151
2016,c1,39986.0,55278,2151
2016,c2,4002.0,18534,2152
2016,c1,13752.0,18534,2152
2016,c2,5456.0,16490,2153
2016,c1,9994.0,16490,2153
2016,c2,1067.0,5426,2154
2016,c1,4206.0,5426,2154
2016,c2,71.0,1079,2155
2016,c1,963.0,1079,2155
2016,c2,38829.0,109450,2156
2016,c1,62538.0,109450,2156
2016,c2,411.0,2399,2157
2016,c1,1898.0,2399,2157
2016,c2,11463.0,32564,2158
2016,c1,19183.0,32564,2158
2016,c2,424.0,2602,2159
2016,c1,2054.0,2602,2159
2016,c2,1252.0,5785,2160
2016,c1,4283.0,5785,2160
2016,c2,5841.0,28830,2161
2016,c1,21575.0,28830,2161
2016,c2,2104.0,10541,2162
2016,c1,7826.0,10541,2162
2016,c2,3311.0,15716,2163
2016,c1,11826.0,15716,2163
2016,c2,222.0,2248,2164
2016,c1,1965.0,2248,2164
2016,c2,155.0,1827,2165
2016,c1,1611.0,1827,2165
2016,c2,4397.0,21710,2166
2016,c1,16009.0,21710,2166
2016,c2,1855.0,10546,2167
2016,c1,8253.0,10546,2167
2016,c2,3882.0,22286,2168
2016,c1,17316.0,22286,2168
2016,c2,288.0,2201,2169
2016,c1,1827.0,2201,2169
2016,c2,323.0,1896,2170
2016,c1,1482.0,1896,2170
2016,c2,225.0,977,2171
2016,c1,715.0,977,2171
2016,c2,134.0,1499,2172
2016,c1,1318.0,1499,2172
2016,c2,882.0,4738,2173
2016,c1,3701.0,4738,2173
2016,c2,961.0,4526,2174
2016,c1,3388.0,4526,2174
2016,c2,1473.0,7806,2175
2016,c1,5969.0,7806,2175
2016,c2,365.0,2350,2176
2016,c1,1910.0,2350,2176
2016,c2,786.0,4018,2177
2016,c1,3093.0,4018,2177
2016,c2,3738.0,16803,2178
2016,c1,12172.0,16803,2178
2016,c2,786.0,6131,2179
2016,c1,5156.0,6131,2179
2016,c2,767.0,3493,2180
2016,c1,2596.0,3493,2180
2016,c2,797.0,4056,2181
2016,c1,3100.0,4056,2181
2016,c2,3250.0,17221,2182
2016,c1,13362.0,17221,2182
2016,c2,2430.0,14025,2183
2016,c1,10854.0,14025,2183
2016,c2,4248.0,18979,2184
2016,c1,13633.0,18979,2184
2016,c2,735.0,3789,2185
2016,c1,2922.0,3789,2185
2016,c2,2894.0,16858,2186
2016,c1,13169.0,16858,2186
2016,c2,1802.0,10726,2187
2016,c1,8656.0,10726,2187
2016,c2,2123.0,7963,2188
2016,c1,5505.0,7963,2188
2016,c2,310.0,3407,2189
2016,c1,2948.0,3407,2189
2016,c2,1096.0,5492,2190
2016,c1,4206.0,5492,2190
2016,c2,3423.0,15717,2191
2016,c1,11555.0,15717,2191
2016,c2,1087.0,5528,2192
2016,c1,4175.0,5528,2192
2016,c2,7977.0,24216,2193
2016,c1,15043.0,24216,2193
2016,c2,901.0,4878,2194
2016,c1,3715.0,4878,2194
2016,c2,742.0,4237,2195
2016,c1,3321.0,4237,2195
2016,c2,943.0,3943,2196
2016,c1,2800.0,3943,2196
2016,c2,112813.0,273942,2197
2016,c1,141569.0,273942,2197
2016,c2,4385.0,13949,2198
2016,c1,8944.0,13949,2198
2016,c2,5597.0,18966,2199
2016,c1,12577.0,18966,2199
2016,c2,2584.0,10690,2200
2016,c1,7631.0,10690,2200
2016,c2,1344.0,6364,2201
2016,c1,4729.0,6364,2201
2016,c2,8788.0,27760,2202
2016,c1,16651.0,27760,2202
2016,c2,3711.0,17271,2203
2016,c1,12753.0,17271,2203
2016,c2,3637.0,14831,2204
2016,c1,10431.0,14831,2204
2016,c2,6015.0,25452,2205
2016,c1,17848.0,25452,2205
2016,c2,748.0,4483,2206
2016,c1,3581.0,4483,2206
2016,c2,151.0,1759,2207
2016,c1,1547.0,1759,2207
2016,c2,7902.0,40862,2208
2016,c1,30913.0,40862,2208
2016,c2,2071.0,8037,2209
2016,c1,5613.0,8037,2209
2016,c2,3061.0,14437,2210
2016,c1,10888.0,14437,2210
2016,c2,3086.0,17904,2211
2016,c1,14182.0,17904,2211
2016,c2,858.0,5780,2212
2016,c1,4621.0,5780,2212
2016,c2,657.0,2706,2213
2016,c1,1944.0,2706,2213
2016,c2,87847.0,247054,2214
2016,c1,144258.0,247054,2214
2016,c2,6723.0,31300,2215
2016,c1,23005.0,31300,2215
2016,c2,5048.0,22224,2216
2016,c1,15825.0,22224,2216
2016,c2,588.0,4631,2217
2016,c1,3854.0,4631,2217
2016,c2,522.0,3668,2218
2016,c1,2947.0,3668,2218
2016,c2,873.0,7595,2219
2016,c1,6347.0,7595,2219
2016,c2,1797.0,8779,2220
2016,c1,6218.0,8779,2220
2016,c2,29193.0,48753,2221
2016,c1,13445.0,48753,2221
2016,c2,102095.0,214039,2222
2016,c1,88392.0,214039,2222
2016,c2,9252.0,19664,2223
2016,c1,8138.0,19664,2223
2016,c2,10167.0,26618,2224
2016,c1,13217.0,26618,2224
2016,c2,10448.0,31313,2225
2016,c1,17865.0,31313,2225
2016,c2,2637.0,12172,2226
2016,c1,8511.0,12172,2226
2016,c2,4300.0,12611,2227
2016,c1,7212.0,12611,2227
2016,c2,42444.0,98557,2228
2016,c1,45692.0,98557,2228
2016,c2,14096.0,53521,2229
2016,c1,34582.0,53521,2229
2016,c2,239.0,1019,2230
2016,c1,671.0,1019,2230
2016,c2,739.0,4340,2231
2016,c1,3210.0,4340,2231
2016,c2,683.0,3974,2232
2016,c1,2912.0,3974,2232
2016,c2,6510.0,10910,2233
2016,c1,3272.0,10910,2233
2016,c2,44447.0,109327,2234
2016,c1,53870.0,109327,2234
2016,c2,2980.0,9459,2235
2016,c1,5483.0,9459,2235
2016,c2,13453.0,44560,2236
2016,c1,26923.0,44560,2236
2016,c2,7210.0,30507,2237
2016,c1,20435.0,30507,2237
2016,c2,639.0,3930,2238
2016,c1,3022.0,3930,2238
2016,c2,102753.0,191950,2239
2016,c1,67141.0,191950,2239
2016,c2,12501.0,25256,2240
2016,c1,10039.0,25256,2240
2016,c2,17995.0,58719,2241
2016,c1,33488.0,58719,2241
2016,c2,2246.0,10435,2242
2016,c1,7194.0,10435,2242
2016,c2,57788.0,136840,2243
2016,c1,63377.0,136840,2243
2016,c2,1017.0,4167,2244
2016,c1,2721.0,4167,2244
2016,c2,292561.0,399103,2245
2016,c1,67954.0,399103,2245
2016,c2,16420.0,40295,2246
2016,c1,18940.0,40295,2246
2016,c2,202.0,1017,2247
2016,c1,732.0,1017,2247
2016,c2,5768.0,13803,2248
2016,c1,6538.0,13803,2248
2016,c2,7673.0,27597,2249
2016,c1,17059.0,27597,2249
2016,c2,3249.0,12968,2250
2016,c1,8431.0,12968,2250
2016,c2,1116.0,4366,2251
2016,c1,2848.0,4366,2251
2016,c2,4781.0,11964,2252
2016,c1,5833.0,11964,2252
2016,c2,153251.0,269232,2253
2016,c1,83197.0,269232,2253
2016,c2,155.0,818,2254
2016,c1,591.0,818,2254
2016,c2,19301.0,48753,2255
2016,c1,23250.0,48753,2255
2016,c2,14219.0,47489,2256
2016,c1,31423.0,47489,2256
2016,c2,367617.0,650114,2257
2016,c1,259480.0,650114,2257
2016,c2,7178.0,31618,2258
2016,c1,23484.0,31618,2258
2016,c2,32531.0,83571,2259
2016,c1,48167.0,83571,2259
2016,c2,3645.0,23637,2260
2016,c1,19552.0,23637,2260
2016,c2,78437.0,183065,2261
2016,c1,96626.0,183065,2261
2016,c2,13958.0,54909,2262
2016,c1,39135.0,54909,2262
2016,c2,6369.0,25708,2263
2016,c1,18141.0,25708,2263
2016,c2,167060.0,344297,2264
2016,c1,164361.0,344297,2264
2016,c2,28584.0,97071,2265
2016,c1,64428.0,97071,2265
2016,c2,18867.0,63072,2266
2016,c1,42258.0,63072,2266
2016,c2,531.0,2186,2267
2016,c1,1589.0,2186,2267
2016,c2,8936.0,28776,2268
2016,c1,18743.0,28776,2268
2016,c2,37088.0,76148,2269
2016,c1,35274.0,76148,2269
2016,c2,141682.0,268800,2270
2016,c1,116114.0,268800,2270
2016,c2,4273.0,17535,2271
2016,c1,12576.0,17535,2271
2016,c2,8200.0,34271,2272
2016,c1,24932.0,34271,2272
2016,c2,4744.0,15394,2273
2016,c1,10022.0,15394,2273
2016,c2,8934.0,28228,2274
2016,c1,18004.0,28228,2274
2016,c2,10971.0,37492,2275
2016,c1,24987.0,37492,2275
2016,c2,47085.0,121617,2276
2016,c1,69076.0,121617,2276
2016,c2,64706.0,130872,2277
2016,c1,60863.0,130872,2277
2016,c2,177402.0,297634,2278
2016,c1,110667.0,297634,2278
2016,c2,3853.0,14426,2279
2016,c1,10025.0,14426,2279
2016,c2,58112.0,123679,2280
2016,c1,60069.0,123679,2280
2016,c2,17946.0,53767,2281
2016,c1,34590.0,53767,2281
2016,c2,626.0,2401,2282
2016,c1,1683.0,2401,2282
2016,c2,17465.0,69731,2283
2016,c1,49768.0,69731,2283
2016,c2,912.0,6771,2284
2016,c1,5694.0,6771,2284
2016,c2,4482.0,15764,2285
2016,c1,10849.0,15764,2285
2016,c2,4539.0,19706,2286
2016,c1,14494.0,19706,2286
2016,c2,11528.0,37770,2287
2016,c1,24888.0,37770,2287
2016,c2,3650.0,19478,2288
2016,c1,15192.0,19478,2288
2016,c2,1821.0,10454,2289
2016,c1,8273.0,10454,2289
2016,c2,51983.0,103456,2290
2016,c1,48384.0,103456,2290
2016,c2,91093.0,241112,2291
2016,c1,137914.0,241112,2291
2016,c2,14009.0,40753,2292
2016,c1,25428.0,40753,2292
2016,c2,18953.0,61845,2293
2016,c1,40525.0,61845,2293
2016,c2,81324.0,160993,2294
2016,c1,73690.0,160993,2294
2016,c2,52451.0,134983,2295
2016,c1,78688.0,134983,2295
2016,c2,13020.0,50565,2296
2016,c1,35627.0,50565,2296
2016,c2,4025.0,16296,2297
2016,c1,11635.0,16296,2297
2016,c2,18733.0,52309,2298
2016,c1,31544.0,52309,2298
2016,c2,3877.0,18601,2299
2016,c1,14094.0,18601,2299
2016,c2,33918.0,69752,2300
2016,c1,33386.0,69752,2300
2016,c2,256082.0,434687,2301
2016,c1,162731.0,434687,2301
2016,c2,2857.0,8556,2302
2016,c1,5288.0,8556,2302
2016,c2,66272.0,143519,2303
2016,c1,71736.0,143519,2303
2016,c2,9788.0,36622,2304
2016,c1,25427.0,36622,2304
2016,c2,4632.0,21158,2305
2016,c1,15616.0,21158,2305
2016,c2,584025.0,707631,2306
2016,c1,108748.0,707631,2306
2016,c2,9256.0,26101,2307
2016,c1,16056.0,26101,2307
2016,c2,1302.0,7784,2308
2016,c1,6251.0,7784,2308
2016,c2,16770.0,62869,2309
2016,c1,44001.0,62869,2309
2016,c2,4002.0,16363,2310
2016,c1,11725.0,16363,2310
2016,c2,7376.0,35773,2311
2016,c1,27379.0,35773,2311
2016,c2,750.0,3136,2312
2016,c1,2291.0,3136,2312
2016,c2,5123.0,18863,2313
2016,c1,12891.0,18863,2313
2016,c2,3901.0,18325,2314
2016,c1,13614.0,18325,2314
2016,c2,6180.0,17468,2315
2016,c1,10622.0,17468,2315
2016,c2,6309.0,23348,2316
2016,c1,16021.0,23348,2316
2016,c2,5145.0,18434,2317
2016,c1,12477.0,18434,2317
2016,c2,36322.0,101450,2318
2016,c1,61386.0,101450,2318
2016,c2,7008.0,24018,2319
2016,c1,16244.0,24018,2319
2016,c2,59669.0,182051,2320
2016,c1,116522.0,182051,2320
2016,c2,3811.0,13144,2321
2016,c1,8837.0,13144,2321
2016,c2,68524.0,205986,2322
2016,c1,128528.0,205986,2322
2016,c2,14609.0,25475,2323
2016,c1,8965.0,25475,2323
2016,c2,37788.0,82053,2324
2016,c1,38336.0,82053,2324
2016,c2,22851.0,41045,2325
2016,c1,15077.0,41045,2325
2016,c2,142899.0,248474,2326
2016,c1,90882.0,248474,2326
2016,c2,33741.0,66369,2327
2016,c1,27230.0,66369,2327
2016,c2,3741.0,10775,2328
2016,c1,6763.0,10775,2328
2016,c2,25455.0,74851,2329
2016,c1,46025.0,74851,2329
2016,c2,2735.0,3592,2330
2016,c1,789.0,3592,2330
2016,c2,21097.0,80483,2331
2016,c1,56232.0,80483,2331
2016,c2,3898.0,6214,2332
2016,c1,2204.0,6214,2332
2016,c2,4400.0,9485,2333
2016,c1,4889.0,9485,2333
2016,c2,32138.0,78524,2334
2016,c1,42922.0,78524,2334
2016,c2,30705.0,79517,2335
2016,c1,44587.0,79517,2335
2016,c2,3573.0,7549,2336
2016,c1,3787.0,7549,2336
2016,c2,89299.0,176345,2337
2016,c1,75443.0,176345,2337
2016,c2,6092.0,21759,2338
2016,c1,15167.0,21759,2338
2016,c2,6579.0,14192,2339
2016,c1,7265.0,14192,2339
2016,c2,6858.0,16581,2340
2016,c1,9312.0,16581,2340
2016,c2,7732.0,15395,2341
2016,c1,7386.0,15395,2341
2016,c2,7627.0,17251,2342
2016,c1,9091.0,17251,2342
2016,c2,13888.0,29674,2343
2016,c1,14989.0,29674,2343
2016,c2,5834.0,11698,2344
2016,c1,5637.0,11698,2344
2016,c2,24055.0,62567,2345
2016,c1,34987.0,62567,2345
2016,c2,4491.0,11644,2346
2016,c1,6842.0,11644,2346
2016,c2,6945.0,11267,2347
2016,c1,4027.0,11267,2347
2016,c2,26710.0,57931,2348
2016,c1,29573.0,57931,2348
2016,c2,13310.0,31657,2349
2016,c1,17389.0,31657,2349
2016,c2,74483.0,215165,2350
2016,c1,127832.0,215165,2350
2016,c2,10711.0,28763,2351
2016,c1,16961.0,28763,2351
2016,c2,5170.0,8806,2352
2016,c1,3488.0,8806,2352
2016,c2,39410.0,132920,2353
2016,c1,89288.0,132920,2353
2016,c2,5956.0,11427,2354
2016,c1,5187.0,11427,2354
2016,c2,10330.0,28995,2355
2016,c1,17542.0,28995,2355
2016,c2,13812.0,38938,2356
2016,c1,23719.0,38938,2356
2016,c2,8889.0,26566,2357
2016,c1,16816.0,26566,2357
2016,c2,5199.0,8156,2358
2016,c1,2803.0,8156,2358
2016,c2,35230.0,122093,2359
2016,c1,80026.0,122093,2359
2016,c2,2479.0,5216,2360
2016,c1,2652.0,5216,2360
2016,c2,8569.0,14276,2361
2016,c1,5444.0,14276,2361
2016,c2,5954.0,10389,2362
2016,c1,4267.0,10389,2362
2016,c2,6217.0,16807,2363
2016,c1,10017.0,16807,2363
2016,c2,7998.0,33635,2364
2016,c1,24178.0,33635,2364
2016,c2,26318.0,38910,2365
2016,c1,11931.0,38910,2365
2016,c2,10354.0,49049,2366
2016,c1,36236.0,49049,2366
2016,c2,108000.0,168722,2367
2016,c1,52469.0,168722,2367
2016,c2,2813.0,8564,2368
2016,c1,5526.0,8564,2368
2016,c2,39997.0,121090,2369
2016,c1,76277.0,121090,2369
2016,c2,24047.0,44086,2370
2016,c1,18745.0,44086,2370
2016,c2,4729.0,12092,2371
2016,c1,7061.0,12092,2371
2016,c2,9953.0,15054,2372
2016,c1,4864.0,15054,2372
2016,c2,41593.0,114357,2373
2016,c1,66754.0,114357,2373
2016,c2,340.0,1407,2374
2016,c1,974.0,1407,2374
2016,c2,1912.0,6772,2375
2016,c1,4455.0,6772,2375
2016,c2,412.0,1149,2376
2016,c1,666.0,1149,2376
2016,c2,704.0,2974,2377
2016,c1,2105.0,2974,2377
2016,c2,4879.0,12680,2378
2016,c1,6748.0,12680,2378
2016,c2,5452.0,16114,2379
2016,c1,9613.0,16114,2379
2016,c2,571.0,2288,2380
2016,c1,1565.0,2288,2380
2016,c2,296.0,490,2381
2016,c1,171.0,490,2381
2016,c2,696.0,4351,2382
2016,c1,3357.0,4351,2382
2016,c2,105.0,831,2383
2016,c1,704.0,831,2383
2016,c2,935.0,3433,2384
2016,c1,2382.0,3433,2384
2016,c2,398.0,1657,2385
2016,c1,1139.0,1657,2385
2016,c2,2608.0,5069,2386
2016,c1,2109.0,5069,2386
2016,c2,3174.0,11669,2387
2016,c1,7764.0,11669,2387
2016,c2,535.0,1175,2388
2016,c1,588.0,1175,2388
2016,c2,1121.0,4721,2389
2016,c1,3293.0,4721,2389
2016,c2,2355.0,7952,2390
2016,c1,5157.0,7952,2390
2016,c2,974.0,2747,2391
2016,c1,1627.0,2747,2391
2016,c2,570.0,2080,2392
2016,c1,1366.0,2080,2392
2016,c2,888.0,1708,2393
2016,c1,723.0,1708,2393
2016,c2,214.0,1605,2394
2016,c1,1338.0,1605,2394
2016,c2,380.0,1918,2395
2016,c1,1433.0,1918,2395
2016,c2,821.0,3563,2396
2016,c1,2511.0,3563,2396
2016,c2,204.0,1118,2397
2016,c1,858.0,1118,2397
2016,c2,971.0,3564,2398
2016,c1,2382.0,3564,2398
2016,c2,391.0,2091,2399
2016,c1,1600.0,2091,2399
2016,c2,77.0,1044,2400
2016,c1,936.0,1044,2400
2016,c2,555.0,2762,2401
2016,c1,2051.0,2762,2401
2016,c2,334.0,1818,2402
2016,c1,1391.0,1818,2402
2016,c2,424.0,2006,2403
2016,c1,1497.0,2006,2403
2016,c2,38.0,770,2404
2016,c1,695.0,770,2404
2016,c2,2450.0,8175,2405
2016,c1,5174.0,8175,2405
2016,c2,692.0,3365,2406
2016,c1,2517.0,3365,2406
2016,c2,125.0,690,2407
2016,c1,543.0,690,2407
2016,c2,323.0,1095,2408
2016,c1,722.0,1095,2408
2016,c2,264.0,967,2409
2016,c1,648.0,967,2409
2016,c2,69.0,558,2410
2016,c1,450.0,558,2410
2016,c2,703.0,2551,2411
2016,c1,1680.0,2551,2411
2016,c2,2314.0,6786,2412
2016,c1,4038.0,6786,2412
2016,c2,3356.0,11842,2413
2016,c1,7411.0,11842,2413
2016,c2,8076.0,25231,2414
2016,c1,15499.0,25231,2414
2016,c2,369.0,1421,2415
2016,c1,977.0,1421,2415
2016,c2,623.0,2587,2416
2016,c1,1794.0,2587,2416
2016,c2,192.0,1137,2417
2016,c1,892.0,1137,2417
2016,c2,754.0,1947,2418
2016,c1,1056.0,1947,2418
2016,c2,2223.0,11621,2419
2016,c1,8441.0,11621,2419
2016,c2,238.0,683,2420
2016,c1,402.0,683,2420
2016,c2,281.0,1064,2421
2016,c1,706.0,1064,2421
2016,c2,30610.0,78263,2422
2016,c1,42043.0,78263,2422
2016,c2,1043.0,2933,2423
2016,c1,1731.0,2933,2423
2016,c2,14074.0,47743,2424
2016,c1,29804.0,47743,2424
2016,c2,188.0,1606,2425
2016,c1,1333.0,1606,2425
2016,c2,215.0,1337,2426
2016,c1,1071.0,1337,2426
2016,c2,1540.0,3889,2427
2016,c1,2144.0,3889,2427
2016,c2,241.0,1123,2428
2016,c1,819.0,1123,2428
2016,c2,2510.0,2905,2429
2016,c1,241.0,2905,2429
2016,c2,919.0,2951,2430
2016,c1,1854.0,2951,2430
2016,c2,329.0,1567,2431
2016,c1,1148.0,1567,2431
2016,c2,137.0,861,2432
2016,c1,679.0,861,2432
2016,c2,1505.0,2125,2433
2016,c1,487.0,2125,2433
2016,c2,462.0,2630,2434
2016,c1,2069.0,2630,2434
2016,c2,961.0,4150,2435
2016,c1,2937.0,4150,2435
2016,c2,2227.0,7897,2436
2016,c1,5290.0,7897,2436
2016,c2,457.0,2477,2437
2016,c1,1896.0,2477,2437
2016,c2,3301.0,9623,2438
2016,c1,5659.0,9623,2438
2016,c2,353.0,767,2439
2016,c1,368.0,767,2439
2016,c2,9013.0,29881,2440
2016,c1,19212.0,29881,2440
2016,c2,3395.0,15355,2441
2016,c1,11486.0,15355,2441
2016,c2,1474.0,6328,2442
2016,c1,4716.0,6328,2442
2016,c2,897.0,4664,2443
2016,c1,3622.0,4664,2443
2016,c2,12100.0,52208,2444
2016,c1,37443.0,52208,2444
2016,c2,7070.0,38666,2445
2016,c1,29768.0,38666,2445
2016,c2,2248.0,12532,2446
2016,c1,9870.0,12532,2446
2016,c2,1127.0,5314,2447
2016,c1,4007.0,5314,2447
2016,c2,2327.0,10384,2448
2016,c1,7756.0,10384,2448
2016,c2,3453.0,21084,2449
2016,c1,16898.0,21084,2449
2016,c2,3878.0,15924,2450
2016,c1,11297.0,15924,2450
2016,c2,1243.0,6507,2451
2016,c1,5081.0,6507,2451
2016,c2,1832.0,10740,2452
2016,c1,8602.0,10740,2452
2016,c2,707.0,2920,2453
2016,c1,2141.0,2920,2453
2016,c2,1981.0,12126,2454
2016,c1,9791.0,12126,2454
2016,c2,4743.0,19971,2455
2016,c1,14417.0,19971,2455
2016,c2,1303.0,5397,2456
2016,c1,3982.0,5397,2456
2016,c2,5202.0,26360,2457
2016,c1,20413.0,26360,2457
2016,c2,148864.0,249068,2458
2016,c1,84550.0,249068,2458
2016,c2,894.0,4592,2459
2016,c1,3588.0,4592,2459
2016,c2,1569.0,6955,2460
2016,c1,5171.0,6955,2460
2016,c2,4722.0,18699,2461
2016,c1,13233.0,18699,2461
2016,c2,2816.0,13336,2462
2016,c1,10180.0,13336,2462
2016,c2,5874.0,19394,2463
2016,c1,13055.0,19394,2463
2016,c2,1100.0,7333,2464
2016,c1,6038.0,7333,2464
2016,c2,4374.0,16404,2465
2016,c1,11532.0,16404,2465
2016,c2,5258.0,19547,2466
2016,c1,13786.0,19547,2466
2016,c2,2917.0,11137,2467
2016,c1,7970.0,11137,2467
2016,c2,1154.0,8008,2468
2016,c1,6626.0,8008,2468
2016,c2,4216.0,23583,2469
2016,c1,18562.0,23583,2469
2016,c2,999.0,4763,2470
2016,c1,3636.0,4763,2470
2016,c2,4075.0,20692,2471
2016,c1,15857.0,20692,2471
2016,c2,55316.0,142408,2472
2016,c1,78733.0,142408,2472
2016,c2,322.0,2231,2473
2016,c1,1843.0,2231,2473
2016,c2,4185.0,9273,2474
2016,c1,4919.0,9273,2474
2016,c2,1622.0,9949,2475
2016,c1,8012.0,9949,2475
2016,c2,3507.0,20774,2476
2016,c1,16648.0,20774,2476
2016,c2,3711.0,6834,2477
2016,c1,3013.0,6834,2477
2016,c2,1800.0,10217,2478
2016,c1,8138.0,10217,2478
2016,c2,3063.0,12945,2479
2016,c1,9508.0,12945,2479
2016,c2,1824.0,7813,2480
2016,c1,5695.0,7813,2480
